User,arroba,hora de publicación,publicación
cristianarciniega,@xtianarciniega,15:12,"""VOTE POR LA VIDA, LA LIBERTAD Y LA VERDAD. ¡QUE MUERA EL MAL GOBIERNO! ¡VIVA MÉXICO Y VIVA LA DEMOCRACIA! #EleccionesMéxico2024 #XóchitlGálvezPresidenta"""
ÅTR 👁️,@atrosiles,15:12,"""Listo. Qué continúe la 'dictadura', que nuestro país sea #CubazuelaDelNorte #MéxicoreazuelaDelNorte 🙃🙃🙃🙃🙃🙃🙃🙃🙃 #ClaudiaSheinbaumPresidenta #EleccionesMéxico2024"""
Didier,@cinenproceso,15:10,"""Ya se votó, ojalá pierda Claudia, ojalá pierda Xochitl, ojalá nunca hubiera existo la opción de Máynez. Más que nunca, unas elecciones donde se siente que el único que pierde es México, somos nosotros. #EleccionesMéxico2024"""
Ecoco,@e_co_c,15:10,"""#XóchitlGálvezPresidenta #EleccionesMéxico2024 #YoVotéPorXóchitl @XochitlGalvez 🇲🇽💓🗳️"""
GOZ -X,@org_goz,15:09,"""#yovotoporxochitl #XóchitlGálvezPresidenta #EleccionesMéxico2024 #YaVoté #XóchitlGálvezPresidenta"""
ImurisN💜💚,@ImurisN,15:09,"""El logotipo de @PartidoMorenaMx es demasiado pequeño. Se pierde. Además, a eso se suma que está hasta abajo. Ya sé de dos adultos mayores que no lo hallaban. Es importante corregir. #EleccionesMéxico2024 #MorenaVa"""
CiudadanoMX_🇲🇽 :),@Ciudadano7M,15:08,"""Listo 6 de 6 #ClaudiaArrasará #EleccionesMéxico2024 🇲🇽❤️🫶"""
Santo vs las Momias de la 4T,@vs_4t,15:07,"""Por si tenían la duda de si ya fui a mandar ALV a la Momia Seca @Claudiashein y la legión del KKs. Ya lo hice @PartidoMorenaMx ALV #2deJunio #EleccionesMéxico2024 👇🏽👇🏽👇🏽"""
Elguacamole 🥑,@guacamolegreenv,15:07,"""Salgan a votar por un México mejor, aún hay tiempo. #EleccionesMéxico2024 #YoVotéPorXochitl #XoxhitlGálvezPresidente2024 #Querérato #VivaMéxico"""
Ana Karen,@anakareenmv,15:06,"""#YoVotéPorXochitl 🩷 por el derecho a la democracia !! Por dejarle a mi hija un país de libertad !! 🇲🇽 #EleccionesMéxico2024 vamos por la Victoria✨🤞🏻 #XochitlGálvezPresidenta"""
Osmar Méndez,@OsmarMendez33,15:05,"""#EleccionesMéxico2024 @Claudiashein"""
CaribeñoJarocho🤠,@dramirezosorio,15:03,"""Que siga la transformacion! #EleccionesMéxico2024"""
Yuseb Yong,@YusebYong,15:03,"""Sin importar dónde ande o las 3 horas para votar, pero cumpliendo con México #EleccionesMéxico2024 #YoVotéPorXochitl"""
Austin peligro powers,@VVarvi,15:01,"""#XóchitlGálvezPresidenta #EleccionesMéxico2024 #YaVoté"""
david zarco,@davidza81580651,15:01,"""#EleccionesMéxico2024 PLAN C SI O SI"""
Emiliano Huitron Ruiz,@HuitronEmiliano,15:16,"""Let’s go! @Claudiashein ❤️! #EleccionesMéxico2024"""
Ulises Rodríguez 🇵🇸,@ulisesrguezlo,15:36,"""Listo mi voto por un México de derechos y no de derechas #EleccionesMéxico2024 #EsClaudiaPresidentaDeMéxico"""
Lic. Enrique Peña Nieto,@EPN_GobFederal,15:00,"""Mi voto es libre pero no secreto! Venga XOCHITL!! @Xochitl2024 @XochitlGalvez"""
Mauricio X 🌐,@elmaunogarces,15:58,"""#YoVotéPorXochitl #XóchitlGálvezPresidenta"""
JC NINJA,@Cmargon_30,15:58,"""En respuesta a @Xochitl2024 #YoVotéPorXóchitl"""
Mora(:™,@Moritaah,15:58,"""#YoVotéPorXochitl #EleccionesMéxico2024 vayan a votar 👏🇲🇽☑️"""
Roberto,@Bet0o0o0_,15:57,"""#YoVotéPorXochitl"""
🇲🇽Fofonauta 𝕏 🇲🇽,@Fofonauta_,15:56,"""Respondiendo a @la_grenitas @EPN_GobFederal y 2 más Mi voto es libre pero no secreto! Venga XOCHITL!! @XochitlGalvez #XochitlGálvezPresidenta24 #YoVotéPorXochitl"""
Andrea Bárbara López Olvera,@alpezolvera,15:56,"""#𝐘𝐨𝐕𝐨𝐭é𝐏𝐨𝐫𝐗ó𝐜𝐡𝐢𝐭𝐥"""
Mike,@m_insurgentes,15:56,"""#YoVotéPorXochitl"""
Valen🖤,@AnaValenH,15:54,"""#YoVotéPorXochitl 💙💙💙💙💙"""
Daniel Poot,@danilopoot,15:54,"""En respuesta a @Xochitl2024 #YoVotéPorXochitl"""
LaPao,@es_tu_pen_do15,15:53,"""En respuesta a @Xochitl2024 #YoVotéPorXóchitl"""
Patricia Ponce,@PatPonceC,15:53,"""En respuesta a @iamPolanckova y @Xochitl2024 #YoVotéPorXochitl"""
Lidia Villegas ❤️🇲🇽🇺🇸,@lvillegas0308,15:52,"""Hay te va tu trámite, HDLCH #NarcoCandidataClaudia100 #La4taDe5taSeACABO #YoVotéPorXochitl 🗳️🇲🇽"""
Libertario Morelos,@Antonio58808325,15:51,"""En respuesta a @Claudiashein Viva #XóchitlGálvezPresidenta #YoVotéPorXochitl"""
Luis Salas,@LuisSal99212937,15:51,"""En respuesta a @Xochitl2024 #YoVotéPorXochitl"""
Alfredo Flores,@AlfredoF_12,15:50,"""En respuesta a @jmatuk Clarines inge. #XóchitlGálvezPresidenta #YoVotéPorXochitl"""
Richie,@dv_richie05,15:50,"""#YoVotéPorXochitl #YaSeVan #Pan Por un futuro con libertad y democracia!! Viva México"""
Elsa Torres,@ElsaYTorres,15:50,"""#EleccionesMéxico2024 #YoVotéPorXóchitl"""
kralos Martz,@martguill1205,15:50,"""En respuesta a @Xochitl2024 #YoVotéPorXochitl"""
Jorge Siles Rojas,@jsilesr23,15:50,"""En respuesta a @Xochitl2024 Soy Jorge Siles #YoVotéPorXochitl"""
Allan Colin 🇲🇽🇺🇦🇮🇱 (+) Cruz Azul + LA Rams,@AllanColin_,15:49,"""En respuesta a @Xochitl2024 Desde temprano. #YoVotéPorXochitl"""
Nino Ramirez,@DrJamons,15:48,"""En respuesta a @Xochitl2024 Obvio! #YoVotéPorXochitl"""
Ulises,@JesusUlises0393,15:48,"""En respuesta a @Xochitl2024 #YoVotéPorXochitl #XoxhitlGálvezPresidente2024"""
Luis Larrañaga,@luismlarranaga,15:47,"""#YoVotéPorXochitl"""
Liliana,@Yo_Soy_Lore,15:47,"""En respuesta a @lialimon #YoVotéPorXóchitl y aunque mis hijos ya no viven conmigo, solicité evidencia."""
Fer,@DEAD_XO,15:47,"""#XóchitlGálvezPresidenta ¡VOTÉ POR MÉXICO! 🇲🇽 #𝐘𝐨𝐕𝐨𝐭é𝐏𝐨𝐫𝐗ó𝐜𝐡𝐢𝐭𝐥 y ¿tú? ¡Vamos por los 💯 posts! Deposita aquí tu #𝐘𝐨𝐕𝐨𝐭é𝐏𝐨𝐫𝐗ó
Elizabeth,@_G0odGirl_,13min,#YoVotéPorXochitl y también #YoVotéporTaboada Fuera Morena @STaboadaMx"""""
More Sanvel ✖️,@jsv_more,15:46,"""En respuesta a @Marcela_Feraud #yovotéporxóchitl"""
Santos en Abonos!,@af_Maldonado,15:46,"""En respuesta a @ryo_hermoso De Guanajuato, cumplido #YoVotéPorXochitl"""
Marian Rho,@Ro25760509Ro,15:45,"""#YoVotéPorXochitl #YoVotarePorXóchitl #XochiltlGálvezPresidenta24 #XochitlEsEsperanza #XochitlGálvezPresidente #XochitlNosUne"""
Estephania Martinez,@PhanieMacs,15:44,"""En respuesta a @Xochitl2024 #YoVotéPorXochitl #XoxhitlGálvezPresidente2024"""
Chivis 🦂🫰💟#OZ👑,@Chivis_palas,15:44,"""En respuesta a @Xochitl2024 #XóchitlGálvezPresidenta #YoVotéporXochitl #BonillaAlcaldeCUU"""
Lety 🇲🇽,@Lety_Barrera,15:44,"""#YoVotéPorXóchitl"""
Jaime Guevara.,@cucebrio1,15:43,"""Prometieron todo y cumplieron nada por eso #YaSeVanHDSCHM, corruptos morenistas. #YoVotéPorXochitl #XóchitlGálvezPresidenta #EleccionesMéxico2024 #Jalisco"""
Luis Alberto García Santamaría,@LuisGarciaAlS,15:43,"""#YoVotéPorXochitl #VotaPorMéxico #Toluca #YoVoteporMelissaVargas 🫶🏽💯❤️✋🏽🇲🇽"""
Elma Rodriguez,@ElmaElmary7,15:43,"""En respuesta a @Xochitl2024 #YoVotePorXochitl"""
victor manuel,@victorm29670598,15:42,"""#YoVotéPorXóchitl"""
Kari Gc,@KarinaC09873448,15:42,"""En respuesta a @ryo_hermoso #YoVotéPorXochitl #XochitlGálvezPresidenta24"""
Francisco Rodriguez,@frrodriguezm,15:42,"""#YoVotéPorXochitl #XochitlGálvezPresidente24"""
Numen Sanders,@NumenSanders_,15:41,"""#YoVotéPorXochitl #XóchitlGálvezPresidenta #EleccionesMexico2024"""
Jorge,@Yiorch10,15:41,"""#YoVotéPorXóchitl"""
anoeta,@edcarbage,15:41,"""#YoVotéPorXochitl desde puebla."""
Lalo Salamanca,@LaloSal92,15:41,"""En respuesta a @Xochitl2024 #YoVotéPorXochitl #XochitlGálvezPresidenta Imagen"""
pablolayseca,@pablolayseca,15:40,"""#YoVotéPorXochitl #XochitlGálvezPresidenta #XochitlYaGano"""
Deejay Diego 𝕏,@DJD_EGO,15:40,"""#YoVotéPorXochitl a mucha honra"""
Ana Limon,@anamlimon,15:40,"""@Xochitl2024 Desde Hermosillo 🩷 #xochitlpresidenta2024 #YoVotéPorXochitl"""
Máximo,@MXmoDecimo,15:39,"""#YoVotéPorXochitl Xóchitl te llevaremos a la victoria!"""
jafa,@jafa_sabinas,15:37,"""#YoVotéPorXóchitl"""
José Rubén irvin García tienda,@JosRubnirvinGa1,15:36,"""#YoVotéPorXochitl #HoyVotoPorXóchitl #yoyavoteporxochilt #FuerzaYCorazonXMéxico #MxSinMiedoYConX #XoxhitlGálvezPresidente24"""
Anthonio Sánchez,@antho27,15:36,"""#YoVotéPorXochitl #XochiltlGálvezPresidenta #EleccionesMéxico2024 Fuera Morena, fuera Claudia, fuera la 4T"""
Jesus Hector Ruiz G.,@JesusHectorRuiz,15:36,"""#YoVotéPorXóchitl"""
Luis Enrique Saucedo,@luisesaucedo2,15:35,"""#XóchitlGálvezPresidenta, #YoVotéPorXochitl, #MareaRosaConXóchitl"""
Juan Rey,@juan_rey_,15:35,"""#YovoteporXochitl 🇲🇽"""
yolanda,@Yolis2626,15:35,"""#YoVotéPorXóchitl"""
APL65,@APL652,15:34,"""#XochitlYaGanó #YoVotéPorXochitl"""
Maru Jimenez ❌,@MaruJimenez16,15:33,"""#YoVotePorXochitl ❌🇲🇽🗳️🤞 #XochitlGálvezPresidenta24 🙏🏼🥳🥳"""
Monset🌻💅🏼👠💥,@FerMond20,15:33,"""En respuesta a @gloaeza #YoVotéPorXochitl vamos México 🇲🇽"""
pao_grill,@paola_parrillaF,15:33,"""En respuesta a @Xochitl2024 #YoVotéPorXochitl"""
Cynthia,@Cynnssd,15:33,"""#YoVotéPorXóchitl"""
Aida Saucedo,@AidaSaucedoG,15:33,"""En respuesta a @Xochitl2024 #YoVotéPorXóchitl #XochitlGálvezPresidenta"""
↠ Di ↞ ⠕,@Niaa89,15:32,"""Muy conmovida de votar por primera vez por una mujer para la presidencia de México… y más por @XochitlGalvez #YoVotéPorXóchitl"""
Emanuel Vázquez Díaz,@EmanuelVD88,15:32,"""En respuesta a @Xochitl2024 #YoVotéPorXochitl"""
Eddo2822,@Eddo289,15:32,"""En respuesta a @Xochitl2024 #YoVotéPorXochitl"""
monica moreno,@monchismoreno,15:31,"""#YoVotéPorXochitl"""
jodon 3.0 🇲🇽,@XavierDeRu,15:31,"""En respuesta a @Xochitl2024 #YoVotéPorXochitl"""
Eli,@Moranteli,15:30,"""En respuesta a @Xochitl2024 #YoVotéPorXóchitl"""
K. Abugaber,@karim_85,15:30,"""#YoVotéPorXochitl"""
Roberto Solcar Guerrero 💰💵💰💵,@RobertoSolcar,15:30,"""En respuesta a @Xochitl2024 #XochitlGalvezPresidenta #YoVotéPorXóchitl"""
Ricardo Velazco,@RichieVelMar,15:29,"""En respuesta a @Xochitl2024 Desde #Matehuala #SanLuisPotosí ya voté #XochitlGálvezPresidenta #YoVotéPorXóchitl"""
𝐅𝐫𝐚𝐧𝐜𝐢𝐬𝐜𝐨 𝐀́𝐥𝐯𝐚𝐫𝐞𝐳,@fjalvareztellez,15:29,"""#YoVotéPorXóchitl"""
Juana la Loca,@Tere_batis,15:28,"""En respuesta a @Xochitl2024 #YoVotéPorXochitl"""
anti 4t mueran los chairos,@riquezasdoaxaca,15:28,"""#YoVotéPorXóchitl para que se vaya a chaspm mugrena del poder presidencial y haya separación de poderes y no sea dictadura como pretende el HDP del kks"""
Roberto Sandoval.,@Robertooo75,15:28,"""#YoVotéPorXóchitl"""
Jose Manuel,@JMAranalde,15:27,"""#YoVotéPorXochitl #XochiltlGálvezPresidenta24"""
Ramón,@ramonpena74,15:27,"""Jamás había sentido tanta emoción al ejercer el voto. Casilla especial, fila de seis horas pero se logró. Que la Democracia siempre sea un ideal. #YoVotéPorXochitl"""
Macaflo,@Marcastattoo,15:26,"""En respuesta a @Xochitl2024 #yovotéporxóchitl"""
HEB,@Hebares,15:25,"""En respuesta a @Xochitl2024 #YoVotéPorXochitl #XóchitlGálvezPresidenta"""
Te vale ver...,@ellteb,15:25,"""#VotaMéxico2024 Fuera Morena. Hace 6 años voté por ellos, no vuelvo a cometer el mismo error #YoVotéPorXochitl #EleccionesMéxico2024"""
ohmlixyss,@Lixyss,15:25,"""En respuesta a @Xochitl2024 #XochitlGálvezPresidenta 💗🇲🇽💗 #YoVotéPorXochitl 💗🫰"""
Alex del Cardo,@AlexVS8379,15:24,"""Voto y barbacoa con la criatura que le tocó votar por primera vez #YoVotéPorXochitl #XoxhitlGálvezPresidente2024"""
LUIS ANGEL GARCIA,@luisangelgh,15:24,"""En respuesta a @JackSpartanXX #YoVotéPorXochitl"""
Lizeth Revueltas 🇲🇽💜🔮🎶,@lizethrevueltas,15:24,"""#YoVotéPorXóchitl con PRD por @acostanaranjo porque fue quien más la apoyo. #XóchitlGálvezPresidenta"""
𝘽𝙧𝙖𝙮 𝙅𝙤𝙙𝙤𝙧𝙤𝙬𝙨𝙠𝙮©,@Trolmalpagado,15:23,"""#YoVotéPorXochitl Porque quiero un país de #VidaVerdadYLibertad. Así. 👇 👇 👇"""
LUIS ANGEL GARCIA,@luisangelgh,15:23,"""En respuesta a @Xochitl2024 #YoVotéPorXochitl"""
R Islas,@RIslas7,15:22,"""#YoVotéPorXóchitl"""
LUIS ANGEL GARCIA,@luisangelgh,15:22,"""En respuesta a @DiazGonzalo55 #YoVotéPorXochitl"""
Miriam83,@Miri83_J,15:22,"""En respuesta a @Xochitl2024 #YoVotéPorXochitl"""
La Plebada y unos cuates,@LaPlebada2022,15:21,"""#YoVotéPorXóchitl"""
Bella Vásquez 85,@Bella14_15,15:20,"""#YoVotéPorXóchitl Vote para un mejor futuro para mis hijos y familia. Vote por todos aquellos que les robaron su voz y su luz. Vote porque México es un país maravilloso que merece cosas increíbles."""
Roberto G. Bejarano,@bejarano579,15:20,"""#YoVotéPorXóchitl mi presidenta! Vamos a ganar 🙌🏻"""
Robert ApLe,@robertocarlosap,15:20,"""#YoVotéPorXóchitl"""
Noel Aguilar,@aguilar_noel,15:20,"""Recuerda que las casillas están abiertas hasta las 6 de la tarde y si no has emitido tu voto aún estás a tiempo Aquí ya se votó 🗳️ #EleccionesMéxico2024 #YoVotéPorXochitl"""
Cocó Lara,@jclarar,15:20,"""Que orgullo!!! #YoVotéPorXóchitl"""
Danituarte,@danituarte,15:19,"""#YoVotéPorXochitl"""
Malula X 📌,@Malusilver,15:19,"""Después de casi dos horas de fila en la casilla 4881 de Cdmx, voté a las 11.50 am. Mis respetos a los funcionarios de casilla 🙌🏻. #EleccionesMéxico2024"""
SERCHS CALLEJA,@FESSUYCA,15:18,"""Por ❌ochitl Por Me❌ico #YoVotéPorXóchitl Por la E❌peranza de un Mejor MEXICO"""
Yo nomás,@de_sangrenueva,15:18,"""#YoVotéPorXochitl #EleccionesMéxico2024"""
Eric Nava,@EricNav55751063,15:18,"""En respuesta a @karene29 Ya quedó #yovotéporxochitl"""
Jose Luis Vazquez,@luis7126,15:15,"""@AtypicalTeve ya votamos que gane México #YoVotéPorXochitl @Xochitl2024 @XochitlGalvez"""
Ramses Ramos,@rancioxd,15:15,"""#YoVotéPorXóchitl 🩷"""
Ni te topo!,@garo1971,15:14,"""En respuesta a @DiazGonzalo55 Diferenciado pero #YoVotéPorXochitl"""
Merobiba ✨,@Wendycac,15:13,"""#YoVotéPorXóchitl"""
Carmen,@carmen_baca,15:13,"""#YoVotéPorXóchitl"""
ErikaFG,@ErikaFG11,15:13,"""En respuesta a @ryo_hermoso Desde el Estado de México #YoVotéPorXochitl"""
𝑨𝒏𝒅𝒚𝑫𝑺 🇲🇽,@Andrea_DS15,15:12,"""#YoVotePorXóchitl 🩷 #XóchitlGálvezPresidenta 🩷 #EleccionesMéxico2024"""
Dr. J. Eduardo Freyre.,@DocFreyre,15:12,"""#YoVotéPorXóchitl #XochitlGálvezPresidenta #EleccionesMéxico2024"""
Blanca Corona,@lyza500,15:12,"""#YoVotéPorXóchitl"""
HLB,@DrummAvariuM,15:11,"""¡Vida, verdad, libertad! 💙 X #YoVotéPorXóchitl"""
FRANCISCO DIAZ,@paco79qro,15:11,"""#VotaMéxico2024 #XóchitlGálvezPresidenta #YoVotéPorXochitl"""
Rodolfo Martínez Hurtado ,@rodolfomtz,15:10,"""Así se manda a la chingada a la secta #YoVotéPorXochitl"""
Lidia Villegas ❤️🇲🇽🇺🇸,@lvillegas0308,15:09,"""#YoVotéPorXóchitl 🗳️🇲🇽"""
Cédric Lamouche,@cedriclamouche,15:09,"""#YoVotéPorXochitl"""
Eric Medher,@medheric_19,15:08,"""Listo, ya hice mi parte @XochitlGalvez @Xochitl2024 Ahora a esperar para que usted haga la suya... No nos vaya a fallar por favor!!! #YoVotéPorXóchitl Todo 🔵⚪"""
el muchacho de los ojos tristes,@DecemberBoy12,15:07,"""Hermanitos Mexicanos, sí podemos!! 🫶🏻🇲🇽🩷 @XochitlGalvez #XochitlGálvezPresidenta #YoVotéPorXóchitl"""
(((Crysthal07)))🎙🎧,@crysthal07,15:07,"""#YoVotéPorXóchitl"""
Beatriz,@Beatriz06057268,15:06,"""#YoVotéPorXochitl"""
Aniv de la Rev,@Aniv_Delarev0,15:06,"""Todos mis votos fueron para el PAN a excepción del voto para presidente. Crucé con mucho gusto por el PRD en agradecimiento a Don @acostanaranjo, quien le puso particular interés a la campaña. 👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼 #YoVotéPorXochitl"""
Mari GC,@marigdelc,15:06,"""Nosotros ya, y ¿tú? 🗳️ #YoVotéPorXóchitl #ElCambioViene @XochitlGalvez @STaboadaMx"""
Pepemi,@pepemi_R,15:05,"""#EleccionesMéxico2024 #YoVotéPorXóchitl por un mejor México 🇲🇽"""
Nahomy HG,@HurtNahomy,15:04,"""#YoVotéPorXochitl #EleccionesMéxico2024 Mi flaquito y yo ya votamos"""
Xris,@xstian_m,15:04,"""Adiós a los Narco delincuentes de #morenadestruyendoaméxico #EleccionesMéxico2024 #XóchitlGálvezPresidenta #YoVotéPorXochitl"""
Maria del Mar,@MariadelMarRM,15:04,"""#YoVotéPorXóchitl"""
Felipe Cedillo Frías X,@fcedillo1,15:03,"""En respuesta a @JorgeArmandoR_ #YoVotéPorXochitl #YoVotéPorXóchitl ✔️💪🏼"""
Abraham,@abrahamespi_,15:02,"""#YoVotarePorXóchitl #YoVotéPorXochitl"""
Bren O,@brendao001,15:02,"""En respuesta a @Xochitl2024 #YoVotePorXochitl"""
pineda cabrera david 🇲🇽🇩🇰,@davenaruto,15:02,"""#YoVotéPorXóchitl #XoxhitlGálvezPresidente2024 Voto libre, no secreto 🤙"""
Alex Miranda,@alex__miranda,15:01,"""¡Vida, verdad y libertad! 🩷🤍🩷 #YoVotéPorXóchitl"""
Ivan Castillo,@kasino776,15:59,"""Mi voto siempre por la izquierda y para dos mexicanas excepcionales @AndreaChavezTre y @Claudiashein #planc #ClaudiaArrasará #claudiasheinbaum 🫶🏾 🇲🇽"""
Maikol,@FematMichel,15:59,"""Se votó!… MORENA de lado a lado!… 👊🏽 #ClaudiaPresidentaDeMéxico2024 #ClaudiaArrasará #MORENA2024"""
Sick Boy M&C|⚖️🇲🇽 🇵🇸,@sickboy6791,15:56,"""Replying to @mariadlaselva Mi voto como mi corazón, a la izquierda #ClaudiaArrasará"""
México chingón,@JanettH95816661,15:52,"""Mi voto por convicción vamos con la primera presidenta de México #EsClaudiaPresidentaDeMéxico #ClaudiaArrasará #EsClaudiaPresidentaDeMéxico"""
Rasec1,@rasec_sultan,15:52,"""Mi voto por Morena!! Plan C. Viva Claudia viva AMLO #ClaudiaPresidentaDeMéxico2024 #ClaudiaArrasará #AmloEsParaSiempre"""
masabe,@masabe1143844,15:50,"""#MiVotoEsDeAgradecimientoAmlo #ClaudiaPresidentaDeMéxico2024 #ClaudiaArrasará Misión cumplida!"""
Néstor López Espinoza,@Nestor_LE,15:47,"""Qué alegría ejercer nuestra democracia y ver que la ciudadanía está saliendo a votar. #ClaudiaPresidentaDeMéxico2024 #ClaudiaPrimeraPresidenta #ClaudiaArrasará #EleccionesMéxico2024"""
Iván,@ivilxR,15:46,"""Replying to @HernanGomezB Desde tierra tolteca apoyando a que siga el proceso de cambio #EsClaudiaPresidentaDeMéxico #ClaudiaArrasará"""
Calincito Rojas #EsClaudia,@CalincitoR,15:41,"""#ClaudiaPresidentaDeMéxico2024 #ClaudiaArrasará #ClaudiaPresidentaDeMéxico"""
Eric Mar,@ericmarmusic,15:41,"""Confío en ti, no me hagas parte del no creer nunca más en nadie @Claudiashein #ClaudiaPresidentaDeMéxico2024 #ClaudiaArrasará"""
𝓗𝓮𝓬𝓽𝓸𝓻 𝓓𝓲𝓪𝔃,@KenttBlue,15:37,"""Misión cumplida! hoy en la noche hay fiesta. #ClaudiaPresidentaDeMéxico2024 #ClaudiaArrasará #ClaudiaPresidentaDeMéxico"""
🔥 Itzel 🇲🇽 🇧🇷 🇧🇫 🇵🇸,@Itzel_uyulala,15:31,"""Replying to @Claudiashein 😍✨ Que viva! #ClaudiaArrasará"""
Nohemi,@nohemimorales18,15:30,"""Que siga la transformación #ClaudiaPresidentaDeMéxico2024 #ClaudiaArrasará"""
Ing. Chairo AMLObradorista,@osojupChairoIng,15:29,"""#ClaudiaPresidentaDeMéxico2024 #ClaudiaArrasará 😏"""
Youco2330,@ce847310,15:28,"""Mi voto y apoyo total a @Claudiashein @PartidoMorenaMx se queda!!! #EleccionesMéxico2024 #ClaudiaPresidentaDeMéxico2024 #ClaudiaArrasará"""
