User,arroba,hora de publicación,publicación
Rey Tuittero 🇲🇽🇨🇦,@ReyTuittero,18:57,"""Pinches colones alv para poder votar. ¡Pues cómo no!, de aquí a que cada pendejo alista su celular, lo acomoda y la chingada para tomarse la pendeja foto o video con la boleta. ¡No se pasen de chorizo! #EleccionesMéxico2024"""
Señor D,@Enrique82555715,18:57,"""Televisa al parecer reconoce que @Claudiashein será la primera mujer presidenta de México, mientras que Gálvez asegura haber ganado. #EleccionesMéxico2024"""
Olivia Salomón,@OliviaSalomonV,18:57,"""No te pierdas el detalle de los preliminares de este proceso electoral histórico que vivimos las y los mexicanos. En el siguiente enlace esta la conferencia de prensa #EnVivo, que cabezada por el presidente nacional de @PartidoMorenaMx, @mario_delgado #EleccionesMéxico2024"""
𝚊𝚗𝚍𝚛𝚎𝚊 ☾,@soyandvan,18:57,"""Estoy orgullosa de la cantidad de gente que salió a votar 🫰🏻🫶🏻#EleccionesMéxico2024"""
urikaiser,@elkaiiserr,18:57,"""#Elecciones2024Mx #EleccionesMéxico2024 Las calles caminó a mi casilla, todas culeras llenas de baches, ni éso arreglan los cabrones. Voto nulo 2024. Quiero y anhelo una mejor nación.😡😡🤬😞😭😔. #VotoDignamente"""
AleX,@alex_mjm,18:56,"""También la encuesta de salida de Parametría le da una ventaja de 10 puntos a @ClaraBrugadaM #EleccionesMéxico2024"""
EL TOÑO,@hijodelnono,18:56,"""#EleccionesMx2024 #EleccionesMexico2024 Es un honor estar con Obrador. Solo el pueblo puede Salvar al pueblo."""
Joss,@JossMp97,18:56,"""Lo bueno: Hubo mucha participación ciudadana. Lo malo: Sheinbaum llegará a los pinos #EleccionesMéxico2024"""
Mercedes,@mechis_cd,18:55,"""¿Y ahora cómo le vamos a pagar a tanto gobernador y jefe de gobierno? Se nos esta duplicando la nomina #EleccionesMéxico2024"""
ℛ𝒾𝓋ℯ̨𝓇𝒶,@d11egoadrian,18:55,"""No me crean pero creo que valió Bertha… …Xóchitl Gálvez. #EleccionesMéxico2024 #VotaMéxico2024 #VotaPorMéxico"""
Sam Cruz / 사만다,@joven_decadente,18:55,"""Apenas hace 69 años las mujeres votaron por primera vez en México y hoy estamos por tener la primer Presidenta. #EleccionesMéxico2024"""
Luis Salyano,@luisalyano,18:55,"""#EsClaudiaPresidentaDeMéxico #EleccionesMéxico2024 #PresidentadeMexico"""
Charly Pino,@cpinom1,18:55,"""Veracruz es Morena! #EleccionesMéxico2024 #ClaudiaPresidentaDeMéxico2024"""
Acustik Informa,@AcustikInforma,18:55,"""Increpan a Sandra Cuevas en las votaciones, la acusan de haber dejado un cochinero en la alcaldía Cuauhtémoc. Ella respondió diciendo que ahora ya es Morena quien gobierna ahí. #EleccionesMx2024 #EleccionesMéxico2024 #votaciones2024 #INE #Acustik"""
Robert D Niro Lewandowski,@Matute_Morales,18:55,"""YA DEJENSE DE JALADAS CLAUDIA SHEINBAUM ARRASO PARA QUE YA LO HAYAN DICHO EN FORO TV TAN TEMPRANO, ES SOLO UNA ENCUESTA DE SALIDA JAAAAAAAAA NO PUDO LA BOTARGA XOCHITL GÁLVEZ GANAR PI PI PI PIPIPI PI PI PIPI 🤣🤣🤣🤣🤣 #EleccionesMéxico2024"""
Andrea,@Andy_lml,18:54,"""Eale ya estan declarando como ganadora a claudia sheinbaum🥳 #EleccionesMéxico2024"""
K P S E X,@richie_sba,18:54,"""Ya la vdd recuerdo que hace 6 años no había tanta gente votando, no nos vayamos a llevar una sorpresa al final #EleccionesMéxico2024"""
Merry⚡💗,@merrybcl,18:54,"""En Chihuahua sigue arrasando el PAN #EleccionesMéxico2024"""
Adrian Kim Benítez,@adrikim,18:54,"""Qué pinche irresponsable @Foro_TV @nmas diciendo que Claudia es ganadora. No valen las proyecciones a modo que están haciendo. No están en EUA donde los medios dictan al ganador. @DeniseMaerker es una vendida al régimen. #PresidenciaDeLaRepública #EleccionesMéxico2024"""
PanAm Post Español,@PanAmPost_es,18:54,"""#EleccionesMéxico2024 🇲🇽 | Ciudad de México, 2 jun (EFE).- Los centros de votación para la elección presidencial cerraron a partir de las 18:00 hora local (00:00 GMT) en la mayoría del territorio de México, donde dentro de unas horas se prevé conocer a la persona que sucederá al."""
Albertval,@61_valenzuela,18:53,"""Es todo por hoy, quito la luz en Boca del Rio, Barlette tiene otros datos para Veracruz. #EleccionesMéxico2024"""
cahotiyermadi 🇩🇰,@cahotiyermadi,18:49,"""#EleccionesMéxico2024 #YoVotéPorXóchitl"""
LIM,@IntegralLim,18:49,"""Mi familia y yo acudimos al Zoológico de los coyotes en CDMX a las 8:40 y nos dijeron que ya no había boletas especiales. Con lo tardada que estaba la fila, es posible que en 40 min ya se hubieran acabado. @INEMexico #EleccionesMéxico2024"""
Eduardo Carrillo,@EduardoC_net,18:49,"""No puede ser que todos los candidatos están cantando victoria apenas se cierra la jornada. Cada quien mira la encuesta de salida que le conviene. Irresponsables. #EleccionesMéxico2024"""
Isidro Alejandro Vázquez Ruiz,@IALEJANDROVZQU1,18:49,"""#EleccionesMéxico2024, al pendejo del #NarcoPresidenteAMLO101 ya trae información que la tendencia no les favorece, está emputadísimo y lo que le sigue."""
Arturito,@Cruck10,18:49,"""¡Nos vamos pero no derrotados! @Claudiashein lidera con ventaja en el @ConsulMexHou #México #EleccionesMéxico2024 #ClaudiaPresidentaDeMéxico2024"""
Lorena,@lorenaflores78,18:48,"""Replying to @ChumelTorres CDMX #EleccionesMéxico2024 #ClaraBrugada"""
Tiempo Real,@_Tiempo_Real,18:48,"""#EleccionesMéxico #EleccionesMéxico2024 Por su parte, Libia Denisse García, candidata al gobierno de #Guanajuato, sostuvo que obtuvo el triunfo de manera contundente e irreversible. Además, de que la entidad tendrá por primera vez a una gobernadora."""
Edgar Lopez,@EdgarLo95303917,18:47,"""¡Casi al cierre de las casillas, hice valer mi derecho a votar! 💪🗳️ ¡Nunca es tarde para participar y hacer oír nuestra voz! #EleccionesMéxico2024"""
Síntesis Puebla,@sintesisweb,18:47,"""La @SSPPCSnAndresCH informa que se descartan detonaciones de arma de fuego en Lomas de Angelópolis I y II. 👇🏼 #EleccionesMéxico2024"""
John El Mago Cambrón 🧙‍♂️,@jcambronb,18:47,"""Los televisos que están en vivo, vestidos de negro. Ya también saben quién ganó #EleccionesMéxico2024"""
Маrie 🌊🕊🇺🇦🌻🍉🙏🏻🍀🌈🍀,@aGirlyLadybug,18:47,"""'El carro completo' no si, no lo dudamos de todo lo que se llevan robando estos últimos 6 años claro que tienen el carro completo.. más rateros y no nacen los hdschm 🤬 #EleccionesMéxico2024 #FueraMorenaYLopez2024 #VotaPorMéxico"""
sin tiempo para piratear,@elgamerpirata,18:46,"""En #Celaya la corrupta policía del presidente panista municipal está amenazando a los ciudadanos de las colonias de clase trabajadora, los mal famosos FEDEPALES que contrata el pan y que están de amiguitos con los extorsionadores del municipio. #EleccionesMéxico2024"""
Yurián Mendoza,@yuriann,18:46,"""Replying to @yuriann Mis primas en Austria no pudieron y pues tristísimo… #EleccionesMéxico2024"""
ℬℯ𝓉𝒽𝓎 シ,@bethy_abc,18:46,"""Pregunta seria: Después del 2 de junio ¿volvemos a ser amigos todos? 🤔"""
El Amputazurdos 🪓,@androrush,18:46,"""En #Monterrey tal parece se la van a pelar durísimo los esquiroles de MC. #EleccionesMéxico2024"""
ComunicanteMX_Oficial,@ComunicanteMX_,18:46,"""#EleccionesMéxico2024 | Comienzan a colocar un templete color guinda frente a Palacio Nacional, simpatizantes de @Claudiashein comienzan a reunirse ante un posible discurso de la candidata presidencial. #ComunicanteMX #Noticias #Politica #Nacional #EleccionesPresidenciales"""
Helder Schultz,@HelderSchultz,18:46,""".@MarkoCortes sale a declarar ANTICIPADAMENTE que han ganado 33 estados, incluido el 'estado de gravidez'. Por PENDEJOS como ÉL, seguimos como estamos! #EleccionesMéxico2024 #PoliticosVoraces #VivaMexicoMasiosares"""
Marie Curie,@Marikuchis,18:45,"""No ganó el anulismo, eso es súper claro👏👏👏👏👏👏👏 #EleccionesMéxico2024"""
Tiempo Real,@_Tiempo_Real,18:45,"""#EleccionesMéxico2024 #EleccionesMéxico Huacho Díaz, candidato a gobernador de #Yucatán con #Morena, afirmó que se está llevando el triunfo de manera contundente."""
𝐒𝐡𝐚𝐲,@shairaes,18:45,"""Después de las votaciones más violentas que me ha tocado ver, comienza el conteo: En México 🇲🇽 hoy se hace historia • sabremos quién será la primera mujer en el poder • Y probablemente la máxima participación ciudadana."""
El Sol de Parral,@OEMParral,18:45,"""Detienen a mujer que ofrecía dinero a cambio de votos en Juárez 🗳️🚓🚨 #EleccionesMéxico2024"""
Contramuro,@ContramuroM,18:45,"""#EleccionesMéxico2024 | @AlfonsoMtz_Mx anuncia que lidera con 13 puntos en la encuesta de salida de #Morelia pero esperarán resultados oficiales. La información ⬇️"""
EL OCCIDENTAL,@ELOCCIDENTAL,18:44,"""#EleccionesMéxico2024 Con datos de tres encuestas de salida, Pablo Lemus candidato de Movimiento Ciudadano dice que ganó la elección por la gubernatura por 20 puntos. Vía. Viridiana Saavedra / El Occidental"""
ahakjasksj,@p41594653,18:44,"""Parece que México tiene nueva presidente #EleccionesMéxico2024"""
bonitoleon.com,@BonitoLeonGto,18:44,"""La candidata @LibiaDennise dice que su ventaja es de 15 puntos sobre el segundo lugar #EleccionesMéxico2024"""
ᗰᗩᖇ 🤞🏻🩷,@FifiForever21,18:44,"""¡Estoy que no aguantoooooo! 😩 #EleccionesMéxico2024 #QuéPinchesNervios"""
Publimetro México 🌐 📰🏟️🔭🧪🎨💸,@PublimetroMX,18:44,"""Un grupo de encapuchados entró a quemar las casillas de votación en Cuautitlán Izcalli 😱🔥 #Vota2deJunio #Elecciones2024MX #EleccionesMéxico2024 #2DeJunio"""
Patricia Ramos,@PatriciaRamosTV,18:43,"""En el Consulado de #México en #Chicago fueron insuficientes las 1500 boletas para sufragar ante la avalancha de votantes. Más de 10 mil personas se habrían registrado para votar en el estado de #Illinois #EleccionesMéxico2024 lo mismo habría pasado en otras ciudades de EE.UU."""
Trending+News,@tmasnews,18:43,"""#EleccionesMéxico2024 | Se declara ganadora Rocío Nahle, candidata a la gubernatura de #Veracruz por #Morena"""
Jóvenes LGBT México,@joveneslgbtmex,18:42,"""Así la participación política de nuestras poblaciones en las #EleccionesMéxico2024, gran trabajo en conjunto por parte de @YaajMexico & @VictoryInst 🏳️‍⚧️🏳️‍🌈🗳️"""
Televisa Guadalajara,@TelevisaGDL,18:42,"""EN VIVO | Sigue de cerca todo lo que sucede en la jornada electoral en Jalisco una vez que cerraron las casillas | NMás Guadalajara https://youtube.com/live/rQE-QHSP_js?si=P64lxLpEpGXV26v6 #EleccionesMéxico2024 #EleccionesMx2024"""
Jorge Iturralde,@JorgeIturralde,18:42,"""Replying to @ChumelTorres Que padre, vamos a estar muy bien gobernados, con 2 gobernadores por Estado y quizá hasta 2 presidentas. #EleccionesMéxico2024"""
Manuel Lopez San Martin,@MLopezSanMartin,18:42,"""En #Veracruz: -Rocío Nahle se declara ganadora 'con una amplia ventaja de dos dígitos'. -Yunes: Ganamos, pero hay que esperar el conteo rápido. #EleccionesMéxico2024"""
Irashemita_tutu,@IrashemitaT,18:42,"""Renan Barrera se declara Ganador en Yucatán de lo cual no tengo duda. El candidato de Morena dice que él arrasó 😅😂😂😂 #EleccionesMéxico2024"""
Tiempo Real,@_Tiempo_Real,18:41,"""#EleccionesMéxico2024 #EleccionesMéxico @STaboadaMx, candidato a la Jefatura de Gobierno de la CDMX, igualmente aseguró que ganó la elección y que tiene 5 puntos de ventaja."""
Dan,@DanGtzMs,18:41,"""Podría escribirles 25 razones por las que es la peor decisión pero no merecen mi conocimiento. #EleccionesMéxico2024"""
⭐𝕋𝕦 𝕋𝕠ñ𝕠 𝔼𝕞𝕠𝕤𝕙𝕠⭐,@tonovlogz,18:41,"""Ámonos por unas Kawasakis bien frías y a disfrutar del desmadre que se viene.. ALV PRIAN!!! ARDIDOS COMENTANDO EN 3..2.. #EleccionesMéxico2024 #ClaudiaPresidentaDeMéxico2024 #YaVoté"""
El Heraldo de México,@heraldodemexico,18:41,"""#Ruta2024 | #EleccionesMéxico2024 | @STaboadaMx, candidato a la jefatura de Gobierno de la CDMX, se dio por ganador 'el cambio en la Ciudad de México ya llegó', señaló que las encuestas de salida le dan la ventaja con más de 5%. #Elecciones2024RS 📹: Marco Fragoso"""
🐞 Monaliza 🐞,@MONALI4T,18:41,"""#AlMomento Jornada Electoral #EleccionesMéxico2024 Marko Cortés anuncia que ganaron 6 de 9 pero la cara de Jesús Zambrano nos está revelando otra cosa Presidencia de la República Claudia Sheinbaum #ClaudiaPresidentaDeMéxico2024 #PlanC #EsUnHonorEstarConObrador Adiós Gracias AMLO"""
Dani XCX,@dantriweros,18:40,"""Todos los candidatos en todos los estados se están auto declarando ganadores y en algunas casillas siguen votando. #EleccionesMéxico2024"""
AlexeiNM,@luna_wolfe,18:40,"""A ver @partidoverdemex @AccionNacional @PRDMexico @PRI_Nacional @Morena @MC y demás partidos dejen de mentir diciendo que ganaron, aquí los únicos que ganamos fueron los ciudadanos que salimos a votar a pesar de la intervención del gobierno. #EleccionesMéxico2024"""
Honguire,@desyreemb,18:40,"""Todo hater de morena ama a @latinus_us #EleccionesMéxico2024"""
Lucia🇲🇽🇨🇺🇻🇪🇵🇸🇧🇷🇨🇳🇷🇺,@LuciaGuzmnLpez1,18:40,"""Replying to @Xochitl2024 ¡Bravo siiiiii! Ganó la mayoría de los MEXICANOS votó para mandarla a ching**mdre."""
Crackzul,@Crackzul,18:40,"""Suertudos en Yucatán y en Veracruz que van a tener dos gobernadores cada uno. Todos ya se declararon vencedores, 😂😂😂. #EleccionesMéxico2024"""
Erick Torres 🐦,@TheBigBossErik,18:40,"""Cuánto que en Coahuila si gana el PRI, hasta 2 horas de fila porque la gente le estaba tomando fotos a las boletas para poder cobrar sus 300$ restantes del voto jajaja.. perro asco la gente de aquí en serio. #EleccionesMéxico2024"""
Lourdes González P.,@LourdesGlezP,18:40,"""#EleccionesMéxico2024 🗳️Feliz y emocionada de participar en esta gran fiesta cívica. ¡Viva México! 🇲🇽"""
Coopetidor,@Copetinor,18:40,"""Yo dejando mi voto, todo emperrado pero con voto libre. #EleccionesMéxico2024"""
Forma y Poder,@formaypoder2024,18:40,"""#EleccionesMéxico2024 | Con 3 encuestadoras de Puebla, @mario_delgado, dirigente nacional de @PartidoMorenaMx declara que @armentapuebla será el gobernador. 🗳️ Vía @GuarnerosFoto"""
contacto.news,@contactonews1,18:39,"""Ni encuestas de salida, ni posicionamientos de candidatos o partidos, los resultados oficiales salen del #PREP y del #INE Seamos pacientes hasta entonces... 🙏🇲🇽☑️ #EleccionesMéxico2024"""
Vanguardia,@vanguardiamx,18:39,"""Replying to @vanguardiamx “¡Carro completo!”🚨Mario Delgado asegura ventaja de Morena en gubernaturas de ocho estados. #EleccionesMéxico2024"""
Karen Ocampo,@mich_ocampo_,18:39,"""Es súper antidemocrático dar ganada una elección, cuando aún ni comienza el conteo de votos. Todavía falta construir mucha democracia a nivel local. #EleccionesMéxico2024 #EleccionesLocales"""
𓂀𝑶𝒔𝒌𝒚𓃰,@OskyParaTi,18:38,"""Este es uno de los HDSPM que intentó quemar casillas en el Estado de Querétaro. Su nombre es #JesúsHernández y se supone que era el conductor de la motocicleta. #EleccionesMéxico2024 @INEMexico"""
Gigi 💜,@ginagza_,18:38,"""Yo ya salí a ejercer mi derecho como ciudadana y honestamente me da mucho gusto ver que mucha gente lo hizo! Hoy gana México. #EleccionesMéxico2024 #mx"""
EjeCentral,@EjeCentral,18:38,"""#EjeElectoral2024 | El @iecm informó que hasta el momento solo se han reportado incidencias menores durante la jornada electoral. #EleccionesMéxico2024 - @jonathanjnd"""
Erick Falcon,@edgarlopez1206,18:38,"""Desde Torreón yo elijo mi destino y elijo no querer segundo piso. #EleccionesMéxico2024"""
Eva González Murillo,@emaglem,18:38,"""Ahora sí, se acerca el momento que estábamos esperando. ¿Cómo se gobernarán los próximos 6 años en México? 🎶Tan tan tan taaaaaaan🎶 (No se crean, sí estoy nerviosa). #EleccionesMéxico2024 #ElecciónPresidencial #Claudia #Xochitl #AlvarezMaynez"""
Alberto Bonilla,@Bonillaralberto,18:37,"""Me da un enorme orgullo haber votado por mujeres transformadoras. Son mis primeras elecciones presidenciales, y qué honor poder elegir a una mujer como Claudia Sheinbaum. #EleccionesMéxico2024 #EsClaudiaPresidentaDeMéxico"""
Aldo Romero,@Aldoro,18:37,"""Desde México. Amplio análisis en #ARPregunta junto al colega @aasolisa sobre la histórica jornada #EleccionesMéxico2024. En todas nuestras emisiones."""
Ahora Tabasco Noticias,@AhoraTabasco,18:37,"""🗳️ #EleccionesAhora | En minutos, arrancará la rueda de prensa del candidato de la coalición “Sigamos Haciendo Historia en Tabasco”, @TabascoJavier. | #Villahermosa | #Tabasco | #México | #Noticias | #AhoraTabasco | #EleccionesMéxico2024 | #EleccionesMéxico | #Elecciones2024MX | #Voto"""
Claudífonos,@claudifonos,18:36,"""Soy el AMLO del futuro y vengo a avisarles que habrá mucho berrinche de la derecha en unas horas y por los siguientes 6 años. Seguirán mintiendo y apostando al miedo, desde su odio perenne. #EleccionesMéxico2024"""
Drake5 ⚽🟨🟦,@soul_drake5,18:36,"""Según la encuesta de salida 'Massive Caller', con corte a las 6:00PM, Adrián de la Garza estaría arrasando por la candidatura de #Monterrey #NuevoLeón 💥🗳️. #EleccionesMéxico2024"""
Casa Tomada,@CasaTomadaBol,18:36,"""Hay primeros resultados no oficiales pero ya anunciados públicamente en las #EleccionesMéxico2024. ¡Clara Brugada será la Jefa de Gobierno de la Ciudad de México y es una gran noticia! Además, parece que MORENA va arrasando. Seguiremos informando."""
AMEXI,@Amexi_noticias,18:36,"""#Elecciones 🗳️ | #Simpatizantes del candidato de #MovimientoCiudadano a la presidencia municipal, Iván Rivas, agredieron a priístas simpatizantes del candidato a la alcaldía por el #PRI, Felipe De Jesús Sánchez. 👉https://lc.cx/SGsf4x #EleccionesMéxico2024 #Amexinoticias"""
Partido Parlamentario Mexicano,@PartidoParlame1,18:35,"""Gracias a todos los que participaron, a los funcionarios que valientemente abrieron y administraron su casilla, a los que animados salieron a votar. Estas #EleccionesMéxico2024 son históricas por su abundante participación."""
LosTitulares,@_LosTitulares,18:35,"""#EleccionesMéxico2024 También el dirigente nacional del @AccionNacional @MarkoCortes salió a exponer que su alianza ganó la CDMX, Guanajuato, Morelia, Puebla con @eduardorivera01, Veracruz y Yucatán."""
Imagen Radio,@Imagen_Mx,18:35,"""✴️ En un mensaje alrededor de las 18:00 horas, Clara Brugada dijo que las encuestas de salida le daban una ventaja clara e irreversible. #Destino2024 #EleccionesMéxico2024"""
Israel Bermúdez,@IsraelBermudezG,18:35,"""Basta con googlear el nombre de algunas 'encuestadoras' que por aquí han publicado algunos que se dicen serios, hay que decirlo, mayormente favoreciendo a Xóchitl… de algunas ni su página de internet existe. ¿Por qué son así eh? Nomás ilusionan 🤦🏽‍♂️ #EleccionesMéxico2024"""
Claudia Presidenta de México,@Somos4T_,18:35,"""Ooootra encuesta más que le da la victoria a @ClaraBrugadaM. ¡Felicidades! #EleccionesMéxico2024"""
Forma y Poder,@formaypoder2024,18:35,"""#EleccionesMéxico2024 | Rafael Guzmán Hernández, abogado de la coalición PAN, PRI, PRD y PSI, pide a las autoridades federales y estatales que garanticen un cierre de casilla seguro y el traslado de la papelería electoral. 🗳️"""
maher 🪼 JUSTIN VA A SER PAPÁ 👶🏻,@thegirllaroi_,18:35,"""Espero que esta vez sí gane. #EleccionesMéxico2024"""
Plus Ultra,@CARLOS_CAVA,18:35,"""Replying to @CeaseCruz Jajajaja. El robo viene y doble en Haití. Rechazo a la #PriandillaInmobiliaria en la Ciudad de México. #ClaraTriunfadora #ClaraJefaDeGobierno en la CDMX #EleccionesMéxico2024"""
Joker⚖️(El fan número 1 de Dominik Mysterio),@J0k3r52,18:34,"""#EleccionesMéxico2024 Viva México Y la pesadilla cabrones."""
Fanatico de los pies.,@fanaticopies,18:34,"""Si no te compraron tu voto, ntp. Yo te compro pero fotos de tus pies y nudes. Pagos seguros. Completamente privado. Estoy comprando fotos de pies y nudes. Pagos seguros. Ganancias x día desde 500/4500 garantizado. Compro fotos de pies y nudes. #EleccionesMéxico2024"""
La-Lista,@LaListanews,18:34,"""Replying to @LaListanews #EleccionesMéxico2024 | @mario_delgado, presidente de Morena, asegura que su partido ganó en 8 de 9 estados, incluida la CDMX, y la Presidencia de la República. 📹: @LaloVrutz / #LaListaNews"""
adn40,@adn40,18:34,"""🚨#AlertaADN Mariana Rodríguez Cantú (@marrdzcantu), Candidata de Movimiento Ciudadano (@MovCiudadanoMX) se proclama ganadora de las elecciones por la alcaldía de Monterrey. #EleccionesMéxico2024 #LaFuerzaDeTuVoto #VotaMéxico2024"""
Marce Fuente,@FuenteMarce,18:33,"""💗 ¡TENEMOS JEFA DE GOBIERNO! 💗 La mayoría de Encuestas de Salida señalan lo evidente: la victoria aplastante de Clara Brugada sobre los representantes del Cártel Inmobiliario. Con #ClaraJefaDeGobierno, GANAMOS para hacer realidad las utopías de la CDMX. #EleccionesMéxico2024"""
Alejandro Fuentes,@AlexFuentesSV,18:33,"""¡Gracias! ¡Muchas gracias! a los más de 1 millón de ciudadan@s que hoy fungieron como funcionarios de casilla. Ellos son los que instalaron las casillas, recibieron los votos y en estos momentos están haciendo el conteo de los sufragios. 🦸‍♂️ 🦸 #EleccionesMéxico2024 🇲🇽🗳️"""
Carlos Mendoza,@soycarlosmn,18:33,"""Replying to @tatclouthier SE REFIERE SIN DUDA A USTEDES. No sabía La Doña el cagadero que hizo @PartidoMorenaMx en seis años 🤣🤣🤣 #XóchitlGálvezPresidenta #EleccionesMéxico2024"""
Alan Carmona ,@alanhzcarmona,18:33,"""¿Ya comenzaron a auto-declararse ganadores de las elecciones? Me dormí, ¿de qué me perdí? #EleccionesMéxico2024 #Alcalde #Monterrey #YaVoté"""
Irashemita_tutu,@IrashemitaT,18:33,"""Adrián de la Garza se declara ganador con números irresponsables en Monterrey. #EleccionesMéxico2024"""
netnoticias.mx,@netnoticiasmx,18:33,"""Inicia conteo del #votoanticipado y de personas en #prisiónpreventiva. #EleccionesMéxico2024 #CiudadJuárez"""
Ricardo V. N.,@jrvudn,18:33,"""Todos ganan. Mantienen la mentira hasta el último minuto, esperando un milagro. #EleccionesMéxico2024"""
𝔒𝔰𝔨𝔱𝔥𝔢𝔱𝔦𝔠,@OskLb13,18:33,"""Ya manden el PREP para empezar a hacer corajessss alv. #EleccionesMéxico2024"""
Noticias Oaxaca NVI,@nvinoticiasoax,18:33,"""#EleccionesMéxico2024 🗳️ | Estas son algunas de las figuras del entretenimiento y deporte de #Oaxaca que salieron a sus casillas para ejercer su derecho al voto. ¡Los oaxaqueños participamos en esta jornada electoral! #CoberturaNVI"""
SectorPrivadoXQRoo,@sector_QRoo,18:33,"""¿Qué ganan los y las candidatos de toooodos los partidos en declararse ganadores desde las 6 en punto? Seriedad, gente. #EleccionesMéxico2024"""
Erick Tapia,@EseErick,18:33,"""Vamos @ClaraBrugadaM!!!! BRAVO CDMX #EleccionesMéxico2024"""
Debate,@ELDEBATE,18:33,"""🇲🇽🗳️En México y en el extranjero, dimos cátedra de compromiso con la sociedad y el país a salir a votar. En Washington DC, los paisanos mientras esperaban emitir su voto cantaron el Himno Nacional. Sigue los resultados de las #EleccionesMéxico2024 ➡️ https://bit.ly/3yKKQsw"""
POSTA Durango,@POSTADurango,18:32,"""#AlMomento🚨| ¡Solo quieren ejercer su voto! Ciudadanos duranguenses hacen evidente su molestia al no poder votar en la casilla especial del Congreso del Estado porque se agotaron las boletas.🗳️❌ 🎥: Irving Reyna. #CoberturaTotal #Voto24 #Elecciones2024Mx #EleccionesMéxico2024"""
𓍊𓋼𓍊 Minnah 𓍊𓋼𓍊𓋼👁️⃤ Bloody Xoconostle🩸🩸,@_candyflip,18:32,"""Por qué hay gente registrada en el padrón electoral de #Tijuana votando en San Diego, si ustedes tienen la facultad de cruzar la frontera no mamen váyanse a votar a su colonia y no le quiten el Derecho al voto a las personas migrantes que no tienen papeles. #EleccionesMexico2024"""
Siete24.mx,@Siete24M,18:32,"""#PAN, #PRI y #PRD proclaman triunfo en la #CiudadDeMéxico. - @STaboadaMx @MarkoCortes #EleccionesMéxico2024"""
Porque mi México,@PorqueMiMexico,18:32,"""Ahora resulta que todos ganaron 🤣🤣🤣🤣 #EleccionesMéxico2024"""
Mariana Abdala 🦎✈,@abdalamariana,18:32,"""Nada más pinche triste que el estarse declarando 'triunfador' cuando ni siquiera ha empezado el conteo, respeten las pinches reglas del juego una vez en la perra vida. #EleccionesMéxico2024"""
🏳️‍⚧️ Salacious V,@salacious_v,18:32,"""Mexico about to elect their first Female President in Claudia Sheinbaum. Unfortunately she is from the pro-Drug Cartel Morena party currently in charge of MX. Under Morena rule, Mexico has had the most violence ever, and most immigrants fleeing into the U.S. #EleccionesMéxico2024"""
BERNAL,@Oliver_BernalG,18:32,"""Salir de la casilla de votación y ver a este individuo de la nada 🥲"""
ricardoperez4T,@ricardoperez4T,18:31,"""Mi Voto fue para @Claudiashein porque estoy convencido del Proyecto de Nación de la Doctora. #EleccionesMéxico2024 #ClaudiaPresidentaDeMéxico2024 #MORENA2024"""
La Jornada,@lajornadaonline,18:31,"""Sin incidentes se llevó a cabo el cierre de #casillas en las zonas norte y centro de la capital del país; así como en Miguel Hidalgo, donde algunas cerraron minutos después de las 18 horas."""
