num_debate,canal,username,fecha,comentario,num_likes
3,once,aurorareyes8921,19/05/2024,"Cierto Dra Claudia Sheimbaum, mi nieta está estuduando en la Universidad Rosario Castellanos, hracias por atender a kos jóvenes, adultos mayores personas con discapacidad y a todos los niños que asisten a Jardin de Niños, Primaria, Secundaria, preparatoria y Universidad, solo falta lumpiar el poder judicial y la UNAM, que están enquistados de corrupción.",5
3,once,carolcruz2902,19/05/2024,Viva la 4T!!,9
3,once,diegoarmandohernandezhernandez,19/05/2024,Pog culpa,0
3,once,user-zd5bi1gk2t,19/05/2024,"Minuto 27 . 04  de Xóchilt le dura casi 40 segundos y en su marcador sobran 35 , andan la prueba?",0
3,once,bettyhernandez8867,19/05/2024,"Carajo  que no se atropellen , moderadores que onda",1
3,once,elperrogatuno8668,19/05/2024,Es un honor estar con la próxima presidenta Claudia Sheinbaum,7
3,once,carolcruz2902,19/05/2024,Claudia Sheimbaum!!,4
3,once,bettyhernandez8867,19/05/2024,"Que onda azul ,hagan preguntas y digan definición de autoritarismo  represión, democracia , muerte de periodistas por parte del gobierno?",2
3,once,andreaalvarado5578,19/05/2024,"Se trata de aumentar el salario mínimo sin afectarnos con la inflación, de nada me ha servido el aumento de salario si tengo que gastar más para vivir",2
3,once,mariaetherarista465,19/05/2024,Virndo de nuevo el debate que la botarga no trae propuestas ni pela a maynez su unico trabajo es atacar a la doctora claudia,0
3,once,CarolinaTepatzi-ul1zc,19/05/2024,Me quedo satisfecha de que vote por AMLO   PRIMERO LOS POBRES SI CUMPLIO.   Obvio todo el cagadero que el PRIAN hizo no se va a limpiar en 6 años.,0
3,once,aurorareyes8921,19/05/2024,"Me parece que la que se mantuvo Sobria, elegante, propia, respetuosa y con oídos sordos a las calumnias de xóchitl gálvez, la botarga que parece espantapájaros de milpa.",5
3,once,cesarserna4373,19/05/2024,El problema de la campaña de Xochitl ha sido atacar constantemente a Claudia dejando de lado sus propuestas.,3
3,once,pilarojedarodriguez4081,19/05/2024,Seguimos con Claudia Sheinbaum!,9
3,once,mariacalixto9322,19/05/2024,NO TODAS LAS PERSONAS  DE EL PAIZ SON CATOLICOS,0
3,once,darinelroblerohernandez1056,19/05/2024,Cómo soy morenista les digo que vamos a ganar,5
3,once,aurorareyes8921,19/05/2024,"Vamos directo con ka Dra Claudia Sheimbaum Pardo a ka Presidencia, Clara Brugada a la Jefatura de Gobierno de CDMX y aquí en Álvaro Obregón vamos xon Javier López Casarín de Morena y Aliados.",4
3,once,ClaudiaCastaneda-ed3mk,19/05/2024,Arriba claudia,3
3,once,greciadelatorresuarez9361,19/05/2024,Que lindo maynez haciendo un corazoncito con sus manos,4
3,once,antonioch1135,19/05/2024,"Xochitl presidenta, critican a Fox y a Calderon. Siempre hubo seguridad y estabilidad economica. En la actualidad Mexico es el 2do pais con mayor violencia en America",1
3,once,luislira3876,19/05/2024,"Ninguno es espontáneo, es triste",0
3,once,enriquesoni116,19/05/2024,El prometer no empobrece cumplir es lo que aniquila,4
3,once,enriquesoni116,19/05/2024,Cochil habla así porque trae chicle o porque se muerde la lengua,1
3,once,celiacarroavina9992,19/05/2024,"Nuestro voto es por la Dra Claudia Shembaum,  a ustedes el repudio absoluto",5
