num_debate,canal,username,fecha,comentario,num_likes
3,unotv,user-lq9ow1gv8y,19/05/2024,Ninguna de los candidatos son buena opcion pero la peor es Xochitl,19
3,unotv,MacJar27,19/05/2024,Se rifo Maynez estas elecciones no ganarás pero para el otro tampoco pero tal vez para las otras si son buenos,6
3,unotv,marialuisamorenoosuna5554,19/05/2024,"Puro MORENA,  viva Claudia. Que aprenda a hablar la empresaria de la gelatinas",16
3,unotv,julianbaez9753,19/05/2024,,3
3,unotv,alanmartinez8582,19/05/2024,"Ningun partido político y ningun gobierno ha logrado que se les devuelva al pueblo todo lo que nos quitan de impuestos, siempre tenemos qie defender al pueblo mexicano y por ende tenemos que elegir al candidato que trabaje para nosotros y que nos de resultado",5
3,unotv,luzbibiano2662,19/05/2024,Maynes d donde salio ?    Sorry x la ignorancia,0
3,unotv,miriamlopez4476,19/05/2024,Aci maines,3
3,unotv,JeremyAntonioCabreraTecuapetla,19/05/2024,xochilt viendo que gano un debate pero el debate era por quien no botarias jajajajajj,13
3,unotv,calebgonzalez8094,19/05/2024,"La propuesta de maynez de revolucionar el sistema educativo fue lo que mas me gustó, ya que los chamacos parecen borregos y no aprenden a pensar, por otra parte se chochil galves se dedica a atacar que a decir algo muy concreto..  claudia shinbaun parece que vive en el mudno de caramelo.. ya ni en el walmart me hablan tan bonito como ella.",8
3,unotv,sandragonzalezlegorreta3093,19/05/2024,EN QUE PAIS VIVE CLAUDIA ....ESTA PERDIDA EN EL UNIVERSO,7
3,unotv,dianagonzalez7940,19/05/2024,Definitivamente en qué mundo vive la señora Sheimbaum ¿Disneylandia?,11
3,unotv,bambamofduty,19/05/2024,1:45:42,3
3,unotv,samuelojeda3942,19/05/2024,Por qué no ablan del negocio de las casetas de cobro??,6
3,unotv,samuelojeda3942,19/05/2024,No ay muchas opciones pero morena hizo puro bla blabla  la gasolina esta alticima y la corrupcion ps nomas no. Se empeñó a ablar de los otros q estaban en el poder y eso fue su escusa. No por q Le dé migajas ala gente el país está bien . Nada dejo completo el presidente y pone trabas para q se le investigue. Si los de antes eran ratas por q ahora estamos peor? Ahora ya la gente vota con miedo esta amafiado todo,6
3,unotv,salvadorflores3646,19/05/2024,No insisto. Estamos bien con visiones que han dado resltados,4
3,unotv,j.jesusfelix6728,19/05/2024,"Según Claudia la inseguridad ha bajado, el crimen controla todo lo que se mueve. Para acabar con eso es encarcelar a los criminales y quitarles los privilegios que les dan en la cárcel. Y atacar a todos los carteles por igual, no darles más poder, aunque para mi lo mejor es eliminarlos porque ellos no tienen piedad con los que asesinan, por que uno si la tendría. Abrazos no balazos es una burla para el pueblo y los militares qué dan su vida a cambio de nada. De ganar Claudia las cosas se pondrán aún peor, pero pues entonces no quedará otra más defendernos cada uno como pueda, porque en ese tema ha dejado mucho que desear",0
