num_debate,canal,username,fecha,comentario,num_likes
1,nmas,nmas,07/04/2024,Sigue la mesa de análisis https://www.youtube.com/watch?v=7sAKr9gIEoc,24
1,nmas,luisram1023,07/04/2024,"Pobre chochil, no se en que mundo vive, quiere darle a todos los niños tablets,  y muchas escuelas ni agua, ni paredes, ni techo, ni pupitres tienen,!!!",435
1,nmas,Miguelc271086,07/04/2024,"Antes de satélites y tablets a los niños, primero piso, agua, paredes, techo, luz, libros un centro básico de cómputo y tiempo completo. Ya después hablamos de satelites, iPads y robótica",212
1,nmas,alfredoarredondo2754,07/04/2024,"Pinches debates horribles, no se enfocan en propuestas, solo es puro ataque, el tiempo y el debate es para proponer y defender propuestas, es un hartazgo de pura tieradera y nada de propuestas para mí el mejor fue movimiento ciudadano elúnico que se enfoco en proponer",219
1,nmas,marianamoreno6896,07/04/2024,"No sé si alguien se dió cuenta que Xochitl estaba muy tensa , nerviosa y hasta parecía que le estaban  diciendo que decir , si se fijan su oído derecho lo trahia muy tapado que ni  siquiera se le movía el pelo muy rígido y eso me da más a pensar que la estaban ascesorando.",113
1,nmas,plantasmedicinalesymuchomas,07/04/2024,En este debate Xóchitl último lugar todos miraron que Maynez es mejor que ella,235
1,nmas,juangovamx,07/04/2024,"Evidentemente Máynez no va a ganar, pero sin duda fue el que más me gustó en el debate.",261
1,nmas,angelcamperoramon6156,07/04/2024,Soy yo o el reloj para Xóchitl tardaba un chingo es que no le deberían de quitar las imágenes a los candidatos con el reloj para que nosotros veamos el correr del reloj se me hace que tardaba un chingo están maquillando el tiempo a favor de Xóchitl hasta ahí se están robando el tiempo,108
1,nmas,adelamezaaguilar5959,07/04/2024,"Soy enfermera jubilada,en 1991,se inició un programa de vacunacion (PVI) en toda la República mexicana NO  quedo un solo niño sin vacunar a partir de febrero 1991,continuamos con 3 etapas de vacunados,febrero,mayo y octubre de todos los años subsecuentes,casa por casa,con una regla implementada por INEGI,se erradico la poliomielitis,sarampión rubeola,meningitis,tuberculosis meninges,tétanos,difería,tosferina,de los cuales a surgido varios brotes en diferentes partes de México, por escasez  de biológicos,se retiraron los contratos a vacunadores, hay hospitales llenos de personal,PERO NO HAY MEDICAMENTOS,perdí  un hijo en diciembre del 2020 por no existir un ampula de adrenalina,con un costo de $5,cuando inicio dicho programa,P.V.I...no recuerdo quien gobernó, pero teníamos completo el cuadro básico de urgencias.ahorita,falta todo.hasta concientizacion al personal médico y enfermería.ojala quien quedara vea por la humanidad,no pir su avance político.GRACIAS",76
1,nmas,voros3638,07/04/2024,"Me siento muy decepcionado y pena me da que siempre nos quieren ver la cara, ya estoy hasta la madre. Hablan de empresarios, que son de otros paises y qué trabajos dan a los mexicanos?,  de obreros no hay más, y los extranjeros volviendose ricos a costa de la mano de obra mexicana",85
